first call	mean (ms)	std		second call	mean	std
org.springframework.core.io.buffer.NettyDataBuffer.asByteBuffer()	0.045903125	0.01150152832		org.springframework.core.ResolvableType.getType()	0.01798260606	0.01488188703
org.springframework.core.ResolvableType.forType(java.lang.reflect.Type,org.springframework.core.ResolvableType$VariableResolver)	0.04530571591	0.009236194447		org.springframework.util.MimeType.isWildcardType()	0.01795483838	0.005171920265
org.springframework.util.LinkedCaseInsensitiveMap.get(java.lang.Object)	0.04409746591	0.01120863748		org.springframework.http.HttpHeaders.size()	0.0179260404	0.003980144475
org.springframework.web.util.HierarchicalUriComponents$Type.isUnreserved(int)	0.04353184091	0.01006484088		org.springframework.core.ResolvableType.getType()	0.01789354545	0.006028496721
org.springframework.core.ResolvableType.isArray()	0.04310232955	0.01014608268		org.springframework.util.Assert.hasLength(java.lang.String,java.lang.String)	0.0178240303	0.003543184587
org.springframework.util.LinkedMultiValueMap.addAll(org.springframework.util.MultiValueMap)	0.0427375	0.00894977998		org.springframework.util.LinkedCaseInsensitiveMap.convertKey(java.lang.String)	0.01782124242	0.003778678268
org.springframework.util.LinkedCaseInsensitiveMap.get(java.lang.Object)	0.04273397727	0.008575665358		org.springframework.web.util.HierarchicalUriComponents$Type.isUnreserved(int)	0.01778631313	0.004163662931
org.springframework.http.HttpStatus.resolve(int)	0.04097260227	0.01748988847		org.springframework.util.LinkedCaseInsensitiveMap.convertKey(java.lang.String)	0.01765951515	0.004492607848
org.springframework.core.SerializableTypeWrapper.forTypeParameters(java.lang.Class)	0.04054407955	0.008496360335		org.springframework.core.ResolvableType.getType()	0.01765022222	0.003738496934
org.springframework.core.ResolvableType.getGenerics()	0.04024573864	0.008913639577		org.springframework.core.ResolvableType.getType()	0.01750772727	0.004235667896
org.springframework.core.ResolvableType.forType(java.lang.reflect.Type,org.springframework.core.ResolvableType$VariableResolver)	0.04022631818	0.03877704309		org.springframework.util.LinkedCaseInsensitiveMap.convertKey(java.lang.String)	0.01708907071	0.003614427902
org.springframework.util.LinkedCaseInsensitiveMap.get(java.lang.Object)	0.03983936364	0.01096118901		org.springframework.util.Assert.hasLength(java.lang.String,java.lang.String)	0.01696619192	0.003809404995
org.springframework.core.ResolvableType.equals(java.lang.Object)	0.03969264773	0.009934910842		org.springframework.util.LinkedCaseInsensitiveMap$1.removeEldestEntry(java.util.Map$Entry)	0.01694767677	0.003214788589
org.springframework.util.LinkedCaseInsensitiveMap.get(java.lang.Object)	0.03945728409	0.01256606279		org.springframework.util.LinkedCaseInsensitiveMap.convertKey(java.lang.String)	0.01688272727	0.003668362594
org.springframework.core.ResolvableType.hashCode()	0.03916346591	0.009556642164		org.springframework.core.ResolvableType.getType()	0.01687026263	0.003651472982
org.springframework.core.ResolvableType.hashCode()	0.039003125	0.009612232187		org.springframework.util.Assert.hasLength(java.lang.String,java.lang.String)	0.01678048485	0.003446802088
org.springframework.core.ResolvableType.forType(java.lang.reflect.Type,org.springframework.core.ResolvableType$VariableResolver)	0.03887570455	0.01236541302		org.springframework.http.client.reactive.ReactorClientHttpResponse.getBody()	0.014957	0.003993953817
org.springframework.core.ResolvableType.getGenerics()	0.03878975	0.008057980075		org.springframework.core.io.buffer.NettyDataBuffer.asByteBuffer()	0.01111014141	0.002838965536
org.springframework.core.ResolvableType.equals(java.lang.Object)	0.038721625	0.009850712057		org.springframework.http.client.reactive.ReactorClientHttpRequest.lambda$setComplete$3()	0.01094760606	0.004217745043
org.springframework.util.MimeType.isCompatibleWith(org.springframework.util.MimeType)	0.03862945455	0.01088800876		org.springframework.web.util.HierarchicalUriComponents.getPort()	0.009279292929	0.005293044583
org.springframework.core.ResolvableType.forType(java.lang.reflect.Type,org.springframework.core.ResolvableType$VariableResolver)	0.03797593182	0.007805793922		org.springframework.web.reactive.function.client.ExchangeFunctions$DefaultExchangeFunction.lambda$exchange$1(org.reactivestreams.Subscription)	0.00878779798	0.003256538327
org.springframework.util.LinkedCaseInsensitiveMap.get(java.lang.Object)	0.03794540909	0.009815778495		org.springframework.web.reactive.function.client.ExchangeFunctions$DefaultExchangeFunction.lambda$exchange$4(org.springframework.http.client.reactive.ClientHttpResponse)	0.008682747475	0.001947330908
org.springframework.web.util.HierarchicalUriComponents$Type$4.isAllowed(int)	0.03784464773	0.01149332123		org.springframework.core.SerializableTypeWrapper.forTypeParameters(java.lang.Class)	0.007099808081	0.001297974387
org.springframework.util.LinkedCaseInsensitiveMap.get(java.lang.Object)	0.03774501136	0.008599266481		org.springframework.web.reactive.function.client.DefaultWebClient.methodInternal(org.springframework.http.HttpMethod)	0.004620747475	0.0009374625471
org.springframework.http.HttpStatus$Series.valueOf(int)	0.03765171591	0.01250967598		org.springframework.web.util.UriComponentsBuilder$FullPathComponentBuilder.build()	0.004049272727	0.001515979803
org.springframework.util.MimeType.isWildcardType()	0.03755972727	0.01121122908		org.springframework.util.CollectionUtils$MultiValueMapAdapter.entrySet()	0.003847969697	0.001255372885
org.springframework.util.ConcurrentReferenceHashMap$Segment.getReference(java.lang.Object,int,org.springframework.util.ConcurrentReferenceHashMap$Restructure)	0.03738809091	0.009928581755		org.springframework.web.reactive.function.client.DefaultWebClient$DefaultResponseSpec.bodyToMono(java.lang.Class)	0.003813292929	0.001163944714
org.springframework.util.MimeType.isCompatibleWith(org.springframework.util.MimeType)	0.03731810227	0.00722327689		org.springframework.http.client.reactive.ReactorClientHttpResponse.getRawStatusCode()	0.003721070707	0.0006358532524
org.springframework.core.ResolvableType.forType(java.lang.reflect.Type,org.springframework.core.ResolvableType$VariableResolver)	0.03730375	0.008755038106		org.springframework.http.HttpStatus.values()	0.003672282828	0.0008017636121
org.springframework.util.LinkedCaseInsensitiveMap.get(java.lang.Object)	0.03667848864	0.007732421661		org.springframework.http.client.reactive.AbstractClientHttpRequest.lambda$doCommit$1()	0.003312353535	0.0009684468907
org.springframework.web.util.HierarchicalUriComponents$Type$4.isAllowed(int)	0.036566625	0.01397569996		org.springframework.util.CollectionUtils$MultiValueMapAdapter.entrySet()	0.003296151515	0.000888854857
org.springframework.core.ResolvableType.equals(java.lang.Object)	0.03632455682	0.008883346377		org.springframework.web.reactive.function.BodyExtractors.toMono(org.springframework.core.ResolvableType)	0.003218818182	0.0007473640867
org.springframework.core.ResolvableType.hashCode()	0.03630885227	0.01143590989		org.springframework.http.client.reactive.ReactorClientHttpConnector.adaptHttpMethod(org.springframework.http.HttpMethod)	0.002986979798	0.0008801690377
org.springframework.core.ResolvableType.hashCode()	0.03619495455	0.01064519855		org.springframework.util.CollectionUtils$MultiValueMapAdapter.size()	0.002920636364	0.01441163509
org.springframework.web.util.HierarchicalUriComponents$Type$4.isAllowed(int)	0.036146125	0.009576546596		org.springframework.util.MimeType.checkToken(java.lang.String)	0.002848767677	0.001524031263
org.springframework.core.ResolvableType.hashCode()	0.03596036364	0.01035702685		org.springframework.web.reactive.function.client.ExchangeFunctions$DefaultExchangeFunction.lambda$exchange$2(long)	0.002779434343	0.001063297132
org.springframework.web.util.HierarchicalUriComponents$Type$4.isAllowed(int)	0.03591090909	0.008459397912		org.springframework.util.LinkedMultiValueMap.entrySet()	0.002561575758	0.002228526651
org.springframework.web.util.HierarchicalUriComponents$Type$4.isAllowed(int)	0.03586355682	0.010633901		org.springframework.util.MimeType.checkToken(java.lang.String)	0.002491424242	0.0005642217146
org.springframework.util.MimeType.isCompatibleWith(org.springframework.util.MimeType)	0.03575643182	0.008982296836		org.springframework.web.reactive.function.client.DefaultClientRequestBuilder.attributes(java.util.function.Consumer)	0.002154232323	0.0005455368189
org.springframework.util.ConcurrentReferenceHashMap$Segment.getReference(java.lang.Object,int,org.springframework.util.ConcurrentReferenceHashMap$Restructure)	0.03567718182	0.007888465961		org.springframework.util.ObjectUtils.nullSafeEquals(java.lang.Object,java.lang.Object)	0.002143929293	0.0004208837084
org.springframework.web.util.HierarchicalUriComponents$Type.isPchar(int)	0.03565710227	0.008845323219		org.springframework.util.LinkedCaseInsensitiveMap.entrySet()	0.00212759596	0.001217057969
org.springframework.web.util.HierarchicalUriComponents$Type.isPchar(int)	0.03560773864	0.007119108158		org.springframework.web.util.UriComponents.expandUriComponent(java.lang.String,org.springframework.web.util.UriComponents$UriTemplateVariables,java.util.function.UnaryOperator)	0.002045848485	0.01423141913
org.springframework.web.util.HierarchicalUriComponents$Type$4.isAllowed(int)	0.03547367045	0.008494705296		org.springframework.util.Assert.state(boolean,java.lang.String)	0.001801848485	0.01425787398
org.springframework.core.ResolvableType.equals(java.lang.Object)	0.03504679545	0.01265329493		org.springframework.http.HttpHeaders.lambda$add$5(java.lang.String)	0.001799353535	0.0007677483583
org.springframework.web.util.HierarchicalUriComponents$Type$4.isAllowed(int)	0.034895375	0.009887816389		org.springframework.http.HttpHeaders.lambda$add$5(java.lang.String)	0.001709656566	0.0004053929173
org.springframework.core.ResolvableType.hashCode()	0.03479432955	0.01197528801		org.springframework.http.HttpStatus$Series.values()	0.001687464646	0.0004775405491
org.springframework.web.util.HierarchicalUriComponents$Type$4.isAllowed(int)	0.03478128409	0.008587663371		org.springframework.core.SerializableTypeWrapper.forTypeParameters(java.lang.Class)	0.001679181818	0.0004236214568
org.springframework.web.util.HierarchicalUriComponents$Type.isPchar(int)	0.03446354545	0.006081892289		org.springframework.util.CollectionUtils$MultiValueMapAdapter.size()	0.001654272727	0.0003898651105
org.springframework.web.util.HierarchicalUriComponents$Type.isPchar(int)	0.03437340909	0.007440568942		org.springframework.core.ResolvableType.asVariableResolver()	0.001523828283	0.001424051689
org.springframework.core.ResolvableType.hashCode()	0.03379714773	0.008708946007		org.springframework.util.MimeType.checkToken(java.lang.String)	0.001487555556	0.0005296859413
org.springframework.core.ResolvableType.hashCode()	0.03334565909	0.00788088287		org.springframework.core.SerializableTypeWrapper.forTypeProvider(org.springframework.core.SerializableTypeWrapper$TypeProvider)	0.001426363636	0.0002950046551
org.springframework.util.LinkedMultiValueMap.putAll(java.util.Map)	0.03204804545	0.007048719103		org.springframework.core.SerializableTypeWrapper.forTypeParameters(java.lang.Class)	0.001417464646	0.0004580227667
org.springframework.web.util.UriComponentsBuilder$FullPathComponentBuilder.cloneBuilder()	0.03014384091	0.01148276209		org.springframework.core.ResolvableType.forClass(java.lang.Class)	0.001392646465	0.0007768096281
org.springframework.http.codec.ServerSentEventHttpMessageReader.isServerSentEvent(org.springframework.core.ResolvableType)	0.02945563636	0.007074876483		org.springframework.core.SerializableTypeWrapper.forTypeParameters(java.lang.Class)	0.001315888889	0.0004093570442
org.springframework.core.codec.ResourceDecoder.canDecode(org.springframework.core.ResolvableType,org.springframework.util.MimeType)	0.02916729545	0.00702511266		org.springframework.util.MimeType.checkToken(java.lang.String)	0.001258464646	0.0003098171606
org.springframework.web.util.HierarchicalUriComponents$Type$1.isAllowed(int)	0.02894190909	0.005983008888		org.springframework.http.HttpStatus$Series.values()	0.001241222222	0.000421958171
org.springframework.web.util.HierarchicalUriComponents.getQuery()	0.02788956818	0.006948042335		org.springframework.util.LinkedCaseInsensitiveMap.entrySet()	0.001221414141	0.0004387371227
org.springframework.util.MimeType.getCharset()	0.02754711364	0.006679262824		org.springframework.util.CollectionUtils.isEmpty(java.util.Map)	0.001187727273	0.0003712472241
org.springframework.core.ResolvableType.forType(java.lang.reflect.Type,org.springframework.core.SerializableTypeWrapper$TypeProvider,org.springframework.core.ResolvableType$VariableResolver)	0.02734103409	0.005584401393		org.springframework.util.CollectionUtils.isEmpty(java.util.Map)	0.001167959596	0.0004548803132
org.springframework.http.HttpHeaders.isEmpty()	0.02705325	0.008817499566		org.springframework.util.CollectionUtils$MultiValueMapAdapter.isEmpty()	0.001107878788	0.0002858133273
org.springframework.core.io.buffer.NettyDataBuffer.factory()	0.02684827273	0.008546660029		org.springframework.util.CollectionUtils.isEmpty(java.util.Map)	0.001093151515	0.0002274366318
org.springframework.http.HttpHeaders.size()	0.02646823864	0.007677475914		org.springframework.http.client.reactive.AbstractClientHttpRequest.getHeaders()	0.00108989899	0.0003416741757
org.springframework.util.ConcurrentReferenceHashMap$Segment.restructureIfNecessary(boolean)	0.02641922727	0.04065624425		org.springframework.web.util.UriComponents.expandUriComponent(java.lang.String,org.springframework.web.util.UriComponents$UriTemplateVariables,java.util.function.UnaryOperator)	0.001066252525	0.0001821272362
org.springframework.util.LinkedCaseInsensitiveMap.convertKey(java.lang.String)	0.02504861364	0.007069711257		org.springframework.core.io.buffer.DataBufferUtils.lambda$join$16(java.util.List)	0.001059979798	0.0002601536057
org.springframework.util.ObjectUtils.nullSafeHashCode(java.lang.Object)	0.02462939773	0.006578827294		org.springframework.util.CollectionUtils.isEmpty(java.util.Map)	0.00102910101	0.0001729939857
org.springframework.http.HttpHeaders.entrySet()	0.02451830682	0.008377550278		org.springframework.util.LinkedMultiValueMap.entrySet()	0.001013141414	0.000342664633
